CSI,COM_CAT#1,COM_CAT#2,COM_CAT#3,BASE_TYPE,ARPU_GROUP,COM_CAT#7,COM_CAT#8,DEVICE_TYPE_ID,INTERNET_TYPE_ID,COM_CAT#23,COM_CAT#28,COM_CAT#31,COM_CAT#34,SUM_MINUTES,SUM_DATA_MB,SUM_DATA_MIN,CONN_COUNT
0,8,29,5,2,6,4,944,3,3,0.0240380502062973,0.00603252089015513,0.00884375893509547,3,0.0116955612546355,0,0,0.00280224179343475
0,8,62,5,2,12,2,1274,5,2,0.118030371020941,0.105870958775602,0.277210344060743,2,0.348838861897371,0.0162241376045062,0.909558563114668,0.0452361889511609
1,8,52,5,2,12,1,144,5,1,0.0654406975871154,0.0510940187273075,0.059541490612193,2,0.0368030822121186,2.00408921042793E-07,3.98241242945719E-05,0.0198158526821457
0,8,40,5,2,12,1,1518,5,2,0.0906503561095619,0.127849052342651,0.185871827048321,7,0.38203422766526,0.0743638789819152,0.927467819787719,0.0702562049639712
0,8,13,5,2,6,3,820,5,2,0.0186898590403288,0.0130053159147369,0.0389927566159418,9,0.0276580674264793,0,0,0.00740592473979183
1,8,29,5,2,12,1,1281,5,2,0.0737362432056321,0.0269291906259229,0.0151161959526003,2,0.0428673251452156,0.0831389951325241,0.947998045138129,0.163931144915933
0,8,40,5,2,4,3,505,5,2,0.00917905352905536,0.00204124176988691,0.00315111033452997,10,0.00445935631484257,0,0,0.00160128102481986
1,8,81,2,2,12,2,1468,5,1,0.13532163354676,0.0222061046158122,0.042401991930616,2,0.0736411472711618,0.00879866419883121,0.593368162043204,0.00920736589271417
0,8,12,5,2,10,1,1405,3,1,0.0310799225446425,0.159831402115943,0.326204450868888,1,0.296401248075512,1.67007434202328E-07,1.3919111403928E-06,0.0258206565252202
0,8,44,3,2,11,1,114,5,2,0.038746885460009,0.115265013984678,0.123214966483464,2,0.147510785663911,0.000781594792066893,0.00880128612589376,0.164731785428343
1,8,62,5,2,11,1,1334,5,1,0.046033206627357,0.0819775723989368,0.204297979477079,1,0.178294447082476,0.00994027134989353,0.324228687907231,0.246597277822258
0,8,3,11,1,1,2,123,5,1,0.00537962030112604,0,0,10,0.0337113788471631,0.130039659478077,0.29480948602908,0.0262209767814251
0,8,44,5,2,10,1,525,5,2,0.0378948066846278,0.0587161023574171,0.115419592083108,2,0.147651813731854,0.000271509552697197,0.0171093717377083,0.118094475580464
1,8,52,1,2,12,1,1279,5,2,0.0677367705166775,0.0493567916891058,0.0545934333005051,2,0.147623389451284,3.64187544850542E-05,0.00020778140190197,0.0540432345876701
0,8,15,1,2,11,2,685,5,2,0.0516729903250645,0.0886094366172715,0.125520221113829,9,0.0640238501787303,1.00204460521396E-07,1.00526915695036E-06,0.0152121697357886
1,8,40,5,2,8,1,1462,5,2,0.0350539620790023,0.0231463787502389,0.0129975855386473,9,0.0655106673190003,0.00576793575504576,0.252636589013491,0.118294635708567
0,8,76,5,2,10,1,1645,5,1,0.0476203779528109,0.0219129475531157,0.0449614003875846,9,0.0848786391136306,0.00293521132525064,0.0412085345804859,0.101281024819856
0,8,13,2,2,5,2,259,3,3,0.0190547862207687,0.00131594948143773,0.0103388982431617,4,0.0111095805792618,0,0,0.00360288230584468
0,8,15,3,2,8,1,126,5,1,0.0279282787135706,0.0281083334781023,0.0273771325094513,2,0.0465537557992052,2.47727694066787E-05,0.00019703275476227,0.0422337870296237
0,8,15,11,1,8,2,1275,5,2,0.0294787827146741,0.292071295797648,0.197267052133304,2,0.192363447604566,0.000745265108213414,0.00745778256182794,0.0292233787029624
1,8,44,5,2,11,2,558,5,2,0.044976838473452,0.0672632593853691,0.109512501191346,2,0.0801667423761295,0.0013853712020241,0.0140706750614375,0.0894715772618094
0,8,62,5,2,10,1,820,5,2,0.0515525119736275,0.0178174348105554,0.120361692664485,2,0.125892909967207,0.00386063291965258,0.333277347574132,0.0294235388310649
0,8,76,5,2,11,2,151,5,1,0.0420888501650902,0.0133918489307368,0.122037519458652,9,0.158012519656799,0.0011022601995643,0.298243485469222,0.0802642113690953
0,8,3,3,2,12,1,421,5,1,0.0446415943651053,0.176576099230408,0.123596197223369,9,0.160389239519328,0.00863081059362892,0.933460151903905,0.0676541232986389
0,8,40,5,2,9,1,754,5,1,0.0434420490399272,0.0232571269739242,0.0380515932268005,9,0.0365898992223141,0.0124403837737314,0.645813285946493,0.061449159327462
0,8,3,5,2,12,2,1572,5,1,0.0622296876118572,0.0518475409551274,0.0698148648219335,9,0.0617411505587098,0.0484195858257942,0.906292907594114,0.102281825460368
0,8,76,5,2,5,1,1311,5,2,0.00975525434027625,0.00111833990584229,0.0136766527941036,2,0.0219075857016959,0.0015859025951853,0.00724760397962863,0.00540432345876701
0,8,15,15,2,11,2,218,5,1,0.0347658616733919,0.263554713965568,0.165049083457763,2,0.371166254159588,0,0,0.0686549239391513
0,8,19,5,2,11,1,464,5,1,0.0448842971310438,0.0935974497507079,0.0685798360707818,2,0.0970344569094105,0.00168510501110148,0.920329171519023,0.126301040832666
1,8,12,5,2,7,2,1278,5,2,0.0225189753403513,0.0679950662752115,0.0643704133176605,9,0.0745321446402239,0.00191124421084038,0.0688747017057101,0.0660528422738191
0,8,29,2,2,12,2,688,5,2,0.137478021431178,0.223420426315515,0.314304889284239,2,0.429241744016607,0.123922589114916,0.822499160986899,0.00620496397117694
0,8,52,5,2,7,1,1309,5,1,0.0317573950135931,0.0113375779580633,0.0347873050163612,9,0.060006165745055,6.32846837337353E-05,0.0190728170580257,0.0638510808646918
0,8,3,5,2,12,1,112,5,2,0.0572534078785857,0.0536281986692841,0.0972892905931315,2,0.113199213705912,0.221603979257187,0.734791128267705,0.164931945556445
0,8,13,1,2,4,3,249,5,2,0.00984081143042722,0,0.0137163643295104,10,0.0234315725554889,2.78345723670545E-07,8.19681004897984E-06,0.0136108887109688
0,8,29,5,2,11,1,1377,5,3,0.0560852916885652,0.0106513732779737,0.0213945897004162,10,0.0146123453997597,0.000705717747794303,0.923603487820008,0.0204163330664532
0,8,13,8,2,1,3,1644,5,1,0.00574454748156592,0,0.00644716777329479,10,0.160534641910821,0,0,0.00180144115292234
0,8,3,16,2,8,3,1285,5,1,0.0332328183029315,0.000119434358876362,0.0318863773548941,9,0.0262444977558399,0.00103609185413335,0.0272120947798694,0.00420336269015212
1,8,52,5,2,12,1,567,5,2,0.0652625991545562,0.00479257509163873,0.0718957492772501,9,0.0776806973534574,5.34423789447448E-07,6.10121049872179E-05,0.0102081665332266
0,8,12,5,2,7,2,633,3,3,0.0288449618223311,0.000644945537932352,0.00311338437589351,3,0.00734880944870889,8.91819698640429E-06,0.139002355422964,0.00700560448358687
1,8,15,4,2,4,4,479,5,1,0.00805982710483536,0.0465207685492417,0.0195619023413921,10,0.0126805768327656,8.90706315745746E-07,9.27940760261868E-07,0.0146116893514812
1,8,81,15,2,1,2,1325,5,2,0.00537962030112604,0,0.000546033611843568,2,0.0575234010550777,0.0131359363356972,0.229099139644259,0.00540432345876701
0,8,13,5,2,5,7,1261,3,3,0.0181555637426512,0.0156068134044438,0.0322219398290816,3,0.0481324057250314,0,0,0.0194155324259408
0,8,15,15,2,1,1,84,5,1,0.00537962030112604,0,0.000355418241890904,10,0.00135125391020639,0,0,0.00140112089671737
1,8,15,5,2,12,1,1326,5,2,0.131719505445098,0.349792835675694,0.270487181116371,5,0.299155139750375,0.00015620762012391,0.0117744083217728,0.0928742994395516
0,8,15,5,2,12,2,675,5,2,0.0374094011527508,0.10324557441412,0.112822457667503,2,0.16088557368539,0,0,0.0268214571657326
1,8,62,5,2,12,2,1486,5,2,0.0656694318485395,0.0498996751385439,0.172641929027544,2,0.224248009639656,0.00354724903628638,0.482078293455081,0.0638510808646918
0,8,52,4,2,12,1,110,5,2,0.193404421380891,0.102561541267828,0.17512985672078,1,0.156776057515676,0.000320643139839522,0.00232804871070365,0.0388310648518815
0,8,76,2,2,11,2,1651,5,2,0.0377428991980332,0.0790438302381738,0.121936255043365,9,0.119643907537737,0.000919242319336449,0.252954254067088,0.0602481985588471
0,8,52,5,2,12,2,823,5,2,0.171468631104018,0.00479257509163873,0.148177637640182,2,0.192631293141645,2.28243493409848E-06,9.74337798274963E-06,0.0206164931945556
1,8,52,5,2,9,1,497,5,2,0.0347047494661412,0.0661470910133245,0.0567974235155828,9,0.0461339491730891,7.66452784699216E-05,0.000202755056117218,0.105284227381906
0,8,40,5,2,12,1,114,5,2,0.0549747955796667,0.0520885812066779,0.140825046859612,2,0.193622869516354,0.0105529436891793,0.537794253881498,0.147918334667734
0,8,15,3,2,8,1,1274,5,2,0.0334598065012912,0.0258499383284401,0.0247641134796836,6,0.0251927943895463,0.00670399015609194,0.0870991489236664,0.0348278622898319
0,8,40,5,2,7,1,126,5,2,0.0272595365599415,0.0142170317738825,0.0250242240365982,9,0.0456583864024123,0.000953000088703213,0.195763873101009,0.0876701361088871
0,8,76,5,2,11,1,895,5,2,0.0553694058321998,0.0209857026214756,0.0166867871779394,9,0.0436172931344384,0.000525394254171575,0.42824984186343,0.0510408326661329
0,8,40,5,2,9,2,1319,5,2,0.0394330882442812,0.00752436460921078,0.0589537598881723,9,0.0539943982958495,0.004827617097513,0.19236691396288,0.0438350680544436
0,8,40,4,2,7,1,1252,3,3,0.0260128475320272,0.0272375484252037,0.147029974266925,10,0.111112204701109,5.22510592474349E-05,0.0019159656847507,0.0208166533226581
0,8,3,5,2,11,1,742,5,2,0.0559159235713275,0.0449724649514445,0.0692430187120755,2,0.0518407016996669,0.0278483894487777,0.897990466955257,0.0962770216172938
0,8,3,15,2,7,1,847,5,2,0.0265611113342192,0.0403622986988169,0.0474215300060362,2,0.0612306027764786,4.65394049977153E-06,8.79223870348121E-05,0.00980784627702162
0,8,81,5,2,12,2,126,5,2,0.146912000167622,0.208241405069228,0.0639177018140229,9,0.105934584616739,0.0044515497571762,0.446949008108658,0.00620496397117694
0,8,52,3,2,10,1,1487,5,1,0.0429409289404715,0.102168493650435,0.117657337103282,9,0.0901568370229406,0.00201987697987452,0.0602480230995391,0.145716573258607
0,8,12,5,2,8,1,692,5,1,0.0226831052683961,0.0290247207407536,0.0828303205515138,2,0.183068659252436,0.030127706910771,0.251856190834111,0.010808646917534
0,8,52,5,2,12,2,1466,5,1,0.0866448874400446,0.0147012838107812,0.0444669917717699,8,0.0480394799325426,0,0,0.0130104083266613
0,8,76,5,2,12,2,484,5,1,0.109825620681768,0.024590448725744,0.0974938050004765,9,0.0850961952462783,0.00412307953558705,0.314414245127925,0.107485988791033
1,8,3,5,2,1,3,1276,5,2,0.00562232306706454,0,0.0209021666613718,10,0.0157099658147798,0,0,0.00860688550840672
0,8,29,5,2,6,7,1405,3,1,0.0232907352147745,0.016620919687994,0.0394970931156082,3,0.0615159414096884,0,1.70122472714676E-06,0.0136108887109688
0,8,3,5,2,8,1,1626,5,2,0.0383994189102122,0,0.00112582202878292,9,0.00331253969910821,0.00253527305565185,0.465661861480096,0.133506805444355
1,8,76,5,2,9,3,1111,5,1,0.0410796257139215,0.019291906259229,0.0264816373860279,10,0.0535221150051347,1.2247211841504E-07,2.70649388409712E-06,0.00400320256204964
0,8,3,5,2,8,2,1309,5,1,0.0309978575806201,0.0316587912374268,0.0351705213330368,2,0.0981025595121694,0.0181649755326872,0.864844577655498,0.060648518815052
0,8,62,5,2,8,1,1275,5,2,0.0291138555342342,0.0835237044629362,0.0596189281062363,9,0.0804149094591606,0.00522862421469067,0.110272922843273,0.0928742994395516
0,8,62,5,2,7,1,561,5,2,0.0273206487671922,0.0097415006167156,0.0935842043396766,9,0.13344943632154,0.0148028820717865,0.339124302304542,0.039031224979984
1,8,3,5,2,4,2,1620,5,2,0.0034589509303897,0.026210412938867,0.0304567620802491,2,0.0462979363557484,0.0169068639955253,0.649649470377811,0.164731785428343
0,8,13,5,2,1,4,144,5,2,0.00563454550851467,0,0.00696937446389427,9,0.00804630136368649,0,0,0.00360288230584468
0,8,62,5,2,9,2,114,5,2,0.0425148895527808,0.0251550475131595,0.023733599135877,2,0.0329603179166025,0.049887904053472,0.478040745878785,0.0396317053642914
1,8,76,5,2,12,1,114,5,2,0.0579518331043081,0.0930827962406407,0.0717071194840677,2,0.157909754243718,0.0373394887374699,0.775464163701116,0.380504403522818
0,8,81,4,2,12,2,126,5,2,0.0970130099158921,0.0448465159911749,0.0677498649807796,8,0.141503390176841,0.00272880127040551,0.523555698870853,0.0118094475580464
1,8,81,2,2,9,2,1656,5,1,0.0443622242748163,0.00587617045671699,0.0227566953648696,9,0.0546667460661676,0.00213880854068447,0.202149884084734,0.0130104083266613
0,8,76,5,2,12,2,800,5,2,0.0921572085340578,0.0896126852318329,0.2153358007434,10,0.199006018655826,0.00105264785777727,0.119746734035167,0.0484387510008006
0,8,12,5,2,10,3,938,3,3,0.020872437870711,0.0550505533068117,0.125825999936462,3,0.0846337523632945,0,3.86641983442445E-07,0.0118094475580464
0,8,12,5,2,6,2,567,5,2,0.023613756881671,0.00047122283411219,0.0101462972964387,10,0.0167419912517845,1.47077880387517E-05,4.13706922283417E-05,0.00740592473979183
0,8,52,5,2,4,4,815,5,2,0.00727584478896207,0.002679672706426,0.0124674365409664,10,0.214737851431123,6.79163565756131E-07,0.00045507761451176,0.0828662930344275
0,8,52,5,2,9,2,689,5,2,0.041390424939368,0.0450984139117141,0.0984071703148331,2,0.0754428202665493,0,0,0.033626901521217
1,8,52,5,2,12,1,1309,5,1,0.0275581133439377,0.0991305178673801,0.652819916129237,8,0.312605360861781,0,0,0.00460368294635709
0,8,62,5,2,11,1,1368,5,2,0.045188112104233,0.0933281795597867,0.103950900657623,2,0.117512075606252,0.0372847771020251,0.447270848895673,0.133106485188151
0,1,30,11,1,9,2,126,5,2,0.0420277379578395,0.0244297552247103,0.0378748768942402,2,0.0504533698365681,0.0236719788725354,0.83203522153813,0.175340272217774
0,1,30,5,2,12,2,115,5,2,0.0575257937166175,0.149436269826104,0.0975533723035868,2,0.0439747855088029,0.0871921876238118,0.608072002016733,0.164731785428343
0,1,30,5,2,4,3,1043,3,1,0.0112027406205857,0.0148511196428261,0.0377319153667757,3,0.0807669352901804,0,7.44672460110148E-05,0.00480384307445957
0,1,30,5,2,9,1,111,5,2,0.0349055467185363,0.012260479822108,0.0440003812307399,2,0.0217425052497245,0.0101211181334768,0.87336160459517,0.248799039231385
0,1,30,2,2,5,2,847,5,2,0.0193586011939579,0.00363514757743689,0.00867101375607587,9,0.0224104792212511,0.00448976105812169,0.660799606553121,0.011609287429944
1,1,30,5,2,5,8,320,3,3,0.0128981678560266,0.00797170057154769,0.00738436000889538,3,0.00420353634662709,0,0,0.00300240192153723
0,1,30,5,2,12,1,126,5,2,0.126994658793086,0.493593975296632,0.38958803253169,1,0.512753825876672,0.0328744002442941,0.137221791760815,0.176341072858287
0,1,30,5,2,12,1,1518,5,2,0.0397665862895636,0.152821691016799,0.115187279600979,2,0.14185978895392,0.0118116007839596,0.52944479757746,0.136909527622098
0,1,30,5,2,11,1,110,5,2,0.0546098683992268,0.0740015287597936,0.0530824093782762,2,0.0378602527121106,0.0160738865828688,0.856295072789225,0.16693354683747
1,1,30,1,2,5,3,944,3,3,0.0135424651267554,0.0171594600698365,0.265088397877816,3,0.182153609696129,0,0,0.0102081665332266
1,1,30,12,1,10,2,1318,5,2,0.051053137937236,0.200056894185501,0.0823795946246466,2,0.0862506647471969,0.0362282324041164,0.601590103821113,0.174139311449159
0,1,30,4,2,12,2,112,5,2,0.0642114691898442,0.103716797248232,0.0511583854878165,2,0.0504883539297949,0.104495337993041,0.867530966156462,0.169735788630905
1,1,30,4,2,12,7,683,5,2,0.0660099141460791,0.0992282368882789,0.101780665247641,9,0.146372713825181,6.54112450625783E-05,0.00408943493047406,0.0240192153722978
0,1,30,13,1,8,1,197,3,3,0.0243418651794865,0.0185014679568473,0.037809352860819,3,0.0815037834573051,0,0,0.0150120096076861
0,1,30,5,2,12,2,1095,5,2,0.0706666643385826,0.0525967201153519,0.0498578327032436,2,0.0769132383015438,0.0853671415166778,0.872465523134344,0.322858286629303
0,1,30,5,2,12,1,1277,5,2,0.0432988718686541,0.0459670274308149,0.144526161959526,9,0.143591492254172,0.0050831718733294,0.0465023592893831,0.0124099279423539
0,1,30,2,2,9,3,597,5,1,0.0357331806110173,0.0506922849747233,0.0838588493185501,10,0.0699634646739191,0.138054825000091,0.562647213935199,0.0644515612489992
0,1,30,16,2,8,2,144,5,2,0.0296900563454551,0,0.0201655176795756,7,0.0465373570874987,0.00465362875256102,0.0656477103835027,0.022017614091273
0,1,30,5,2,7,4,1320,5,2,0.0285394007860776,0.021708823376127,0.031191425485275,10,0.0340262341119269,1.33605947361862E-07,2.01053831390072E-06,0.0256204963971177
0,1,30,5,2,12,2,900,5,2,0.0814293970669632,0.273806525024756,0.170799313784668,1,0.275389032098583,0.0395496317202164,0.400428708631245,0.194155324259408
0,1,30,5,2,12,1,126,5,2,0.054365419570224,0.115864357312857,0.147355608857261,2,0.145600880974476,0.0609367596177718,0.579617858529252,0.218975180144115
0,1,30,12,1,9,2,1615,5,2,0.0418461473991517,0.000228011048763963,0.00662586968262541,2,0.00541485460547005,0.0433245118893206,0.18736972098368,0.104083266613291
0,1,30,5,2,12,1,1325,5,2,0.0853074031327863,0.0665488247659086,0.0933796899323315,2,0.0451423736511126,0.0617877181641775,0.883619989699865,0.176741393114492
0,1,30,5,2,8,2,1371,5,2,0.0375001964320947,0.024047565276306,0.0211880897163008,2,0.00961073819810251,0.0262265134522652,0.391896757311015,0.151321056845476
1,1,30,3,2,10,2,123,5,1,0.0370444739723109,0.148832583430329,0.100617117260222,2,0.0982217233089834,0.00766153284700546,0.693546017355589,0.0736589271417134
0,1,30,5,2,12,2,1371,5,2,0.0699333178515742,0.263713235932804,0.256548432188582,2,0.11453844237523,0.0156987099488478,0.35516445430124,0.131705364291433
0,1,30,5,2,3,7,555,5,2,0.00756045306844393,0.000373503813213349,0.0062505956730311,10,0.0219994180936829,0,0,0.00740592473979183
0,1,30,4,2,9,3,991,5,3,0.0400215114969522,0.00518562270903184,0.415231756520634,1,0.0961959358113781,0.152211833654673,0.915990816479621,0.338470776621297
1,1,30,2,2,12,2,139,5,2,0.0615679297104853,0.036718464986189,0.0405196651523335,2,0.154655156375061,0.0361442387985416,0.486272276377885,0.324459567654123
0,1,30,5,2,12,8,1627,5,2,0.183188206391638,0.210873304032104,0.0525899863392318,5,0.082785069640222,0.00712148647393985,0.34226584574841,0.0750600480384307
1,1,30,5,2,8,4,1617,5,2,0.0329970997892502,0.016901047547904,0.0247283730978175,10,0.0732453922419364,3.29561336825927E-06,0.00013153560276712,0.0208166533226581
0,1,30,5,2,9,1,126,5,2,0.0394156276136381,0.012312596633254,0.26172681640563,2,0.207891933402935,0.00772568596939704,0.672426472294014,0.0778622898318655
0,1,30,5,2,9,2,752,5,1,0.0384483086760127,0.0575999339853725,0.0400788671093179,9,0.0242526009509596,0.000826876074393616,0.396274859146328,0.08306645316253
0,1,30,3,2,8,8,1627,5,2,0.0359496924309912,0.206452061219881,0.0148918257775519,5,0.0311553659004169,0,0,0.00400320256204964
0,1,30,5,2,1,7,557,5,2,0.00537962030112604,0,0,10,0.00192848849667861,0,0,0.000400320256204964
0,1,30,3,2,12,1,126,5,2,0.365484174557417,0.00710091551864913,0.0106387203354831,2,0.0129746607021439,0.0944676215505995,0.709990364881778,0.104083266613291
1,1,30,5,2,3,4,1365,5,1,0.00586502583300304,0,0.00798996092384916,10,0.0656823066653008,0,0,0.00240192153722978
0,1,30,5,2,5,3,1292,5,1,0.0168756995165151,0.000723120754651425,0.119698510023192,10,0.128245578560819,0.00624576629195654,0.244344587708188,0.0680544435548439
0,1,30,5,2,12,1,1365,5,2,0.0834181628972075,0.174028890085645,0.152009800806938,1,0.220029167260281,0.0073430496699816,0.422450444096984,0.186549239391513
0,1,30,3,2,1,3,1274,5,2,0.00575676992301607,0,0.00181283159132065,10,0.00809877697876775,0,0,0.00820656525220176
0,1,30,13,1,12,2,1320,5,2,0.0966672894291596,0.015500408248354,0.0235449693426947,2,0.0126772972872088,0.0169056392743411,0.450642908290071,0.131905524419536
0,1,30,5,2,11,3,1603,5,1,0.0117789414318066,0.0121128155238608,0.197549004034692,1,0.246634437132826,0.0002578372107505,0.129733232497105,0.0196156925540432
0,1,30,5,2,9,1,1618,5,2,0.0411162930382719,0.0246208501989125,0.059728134828605,7,0.0244450129389476,0,0,0.0144115292233787
0,1,30,5,2,10,1,123,5,1,0.0366917692333212,0.098746156385178,0.232211217714522,8,0.250857652523855,0.0136573780805927,0.711446767905014,0.41293034427542
0,1,30,5,2,12,1,595,5,2,0.157067102949624,0.0905551309000573,0.0801279505670807,2,0.129313681229173,0.0524749828152134,0.454619521089778,0.149319455564452
0,1,30,5,2,8,3,1540,5,1,0.0361609660617722,0.0507313725830829,0.0308995457000349,10,0.0367680983812713,0.00773373572772558,0.442216123589339,0.0674539631705364
1,1,30,5,2,12,2,117,5,2,0.0446712774371985,0.082220784184285,0.200638561489341,2,0.171204737147539,0.0546448547386597,0.733073277935277,0.236188951160929
0,1,30,14,2,7,2,125,5,2,0.027016833794003,0.0414806386046592,0.0615608221876291,9,0.0903262908145395,0.00199323372720478,0.293185821683812,0.0360288230584468
